country,latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight,area,PCA_component1,PCA_component2
Morocco,34.362,-3.237,328.8,1.1,1,2020-01-19,13:30,A,86,6.0NRT,291.9,28.1,D,1.1,0.92499960064203,5.33847923507623
Germany,51.369,6.708,301.8,1,1,2020-01-19,21:25,T,44,6.0NRT,276.1,9.8,N,1.0,1.0827284907591315,2.268567889438324
Belgium,51.17,3.816,307.3,1,1,2020-01-19,21:25,T,71,6.0NRT,276.1,13.8,N,1.0,1.12729385874714,2.503463347245642
France,43.447,4.89,325.2,1.1,1.1,2019-12-19,01:30,A,100,6.0NRT,284.1,32.6,N,1.2100000000000002,1.4907273049769991,4.270936398130369
France,43.449,4.876,314.4,1.2,1.1,2019-12-19,01:30,A,89,6.0NRT,283.5,19.7,N,1.32,1.3922095148396516,3.6972301322188748
Belarus,53.289,28.541,310.8,1,1,2019-12-19,09:15,T,71,6.0NRT,272,15,D,1.0,1.4805885241083656,2.3862228054519568
Bulgaria,42.945,24.304,302.1,1,1,2019-12-19,09:20,T,42,6.0NRT,278.1,6.4,D,1.0,0.903467194137499,2.8758087400909007
Bulgaria,42.859,26.407,308,1,1,2019-12-19,09:20,T,37,6.0NRT,288,8.6,D,1.0,0.94939703689195,3.792122353837482
Bulgaria,42.848,26.417,315.5,1,1,2019-12-19,09:20,T,70,6.0NRT,288.5,14,D,1.0,1.0779047284646386,4.1389767990034665
Bulgaria,42.85,26.404,308.2,1,1,2019-12-19,09:20,T,8,6.0NRT,288.6,8.2,D,1.0,0.9450657940302196,3.8380000028746486
Bulgaria,42.857,26.419,322,1,1,2019-12-19,09:20,T,81,6.0NRT,289,20.9,D,1.0,1.200174425143568,4.4599094438966915
Bulgaria,42.714,24.17,307.8,1,1,2019-12-19,09:20,T,66,6.0NRT,283.5,9.8,D,1.0,0.9483157237555402,3.4887405792068766
Bulgaria,42.934,24.314,302.1,1,1,2019-12-19,09:20,T,44,6.0NRT,280.2,6.6,D,1.0,0.8872828488228841,3.0220805119861764
Germany,51.482,6.723,314.8,1.1,1,2019-12-19,10:55,T,0,6.0NRT,284,16.8,D,1.1,1.147863062024006,3.344546953296436
Germany,51.485,6.708,314,1.1,1,2019-12-19,10:55,T,0,6.0NRT,284.9,15.7,D,1.1,1.1236465429567832,3.369043633816378
Germany,51.521,6.98,301.3,1.1,1.1,2019-12-19,10:55,T,46,6.0NRT,283.8,7.7,D,1.2100000000000002,1.2605531521249946,2.636770288677761
Germany,51.366,6.708,301.5,1.1,1,2019-12-19,10:55,T,41,6.0NRT,284,8.1,D,1.1,0.9133482386196599,2.802893294844429
Bulgaria,42.85,26.418,328,1.3,1.1,2019-12-19,11:00,A,85,6.0NRT,288.9,38.9,D,1.4300000000000002,2.050392899274103,4.498082360909722
Algeria,35.81,-0.254,300.1,1.1,1,2019-12-19,11:00,T,21,6.0NRT,281.1,5.2,D,1.1,0.3486259387387043,3.208097414334791
Algeria,35.812,-0.266,309.1,1.1,1,2019-12-19,11:00,T,52,6.0NRT,280.7,11.4,D,1.1,0.5095915172180883,3.552831521905878
Algeria,36.872,6.954,323,2.4,1.5,2019-12-19,11:00,T,71,6.0NRT,286.8,77.6,D,3.5999999999999996,4.314294951962043,3.6692757900445296
Algeria,36.877,6.928,301.3,2.4,1.5,2019-12-19,11:00,T,35,6.0NRT,286.7,17.9,D,3.5999999999999996,3.7120152392930974,2.4304592423600697
Ukraine,48.163,30.613,312.9,1,1,2019-12-19,11:00,A,73,6.0NRT,277.8,16.2,D,1.0,1.3518151295881122,3.0592160078848467
Romania,46.546,26.593,305,1.1,1,2019-12-19,11:00,A,60,6.0NRT,286.1,9.3,D,1.1,1.1405257005022524,3.314087015200566
Bulgaria,42.847,26.402,310.2,1.3,1.1,2019-12-19,11:00,A,70,6.0NRT,289.1,14.9,D,1.4300000000000002,1.6779322971941442,3.6879735938726723
Turkey,38.781,33.891,301.7,1.1,1,2019-12-19,11:00,A,49,6.0NRT,290,4,D,1.1,0.9358666711747932,3.7728022662327567
Turkey,38.183,30.007,307,1.1,1,2019-12-19,11:00,A,65,6.0NRT,289.2,7.4,D,1.1,0.9536012079224379,3.957577559511406
Turkey,36.908,31.196,302.1,1,1,2019-12-19,11:00,A,51,6.0NRT,291.3,4.7,D,1.0,0.7240546858876304,4.006483244708178
Algeria,36.874,6.944,315.5,1,1,2019-12-19,12:35,A,76,6.0NRT,291.6,14.1,D,1.0,0.5539394208286015,4.5242103215478675
Germany,51.491,6.736,302.8,1.2,1.1,2019-12-19,12:40,A,47,6.0NRT,286.2,8.7,D,1.32,1.3694052573129902,2.781024451540777
North Macedonia,41.65,21.552,310.8,1.1,1,2019-12-19,20:25,T,72,6.0NRT,266,16.7,N,1.1,1.1672271868510786,2.2010166884185267
Czechia,49.677,18.665,305,1.1,1.1,2020-01-12,10:05,T,52,6.0NRT,276.4,12.7,D,1.2100000000000002,1.7284780038758867,2.544768559379705
Ukraine,47.266,30.699,307.2,4.8,2,2020-01-12,10:05,T,65,6.0NRT,277.5,109,D,9.6,9.624796894233429,0.6577186350238868
Ukraine,47.269,30.693,310.5,4.8,2,2020-01-12,10:05,T,70,6.0NRT,277.6,130.8,D,9.6,9.778803065366446,0.9467046320781298
Italy,41.266,13.843,302.3,1,1,2020-01-12,10:10,T,48,6.0NRT,283.9,7.1,D,1.0,0.8298085977866898,3.464917342524325
Ukraine,47.28,30.685,305.3,2.5,1.5,2020-01-12,10:10,A,58,6.0NRT,279.1,37.6,D,3.75,4.91594951113829,1.8729473051815815
Italy,40.938,14.08,327,1.1,1,2020-01-12,10:10,T,80,6.0NRT,286.5,28,D,1.1,1.369187881568229,4.664207019197539
Italy,41.009,14.569,342.8,1.3,1.1,2020-01-12,11:50,A,93,6.0NRT,281.3,75.1,D,1.4300000000000002,2.4405113576515944,4.966104141417066
Italy,41.006,14.551,317.6,1.3,1.1,2020-01-12,11:50,A,78,6.0NRT,283.4,27,D,1.4300000000000002,1.8284685690507456,3.838584995923823
Bosnia and Herzegovina,43.949,16.737,308.8,1,1,2020-01-12,11:50,A,68,6.0NRT,281.4,12.1,D,1.0,1.0838880810903153,3.413812009443945
Czechia,49.68,18.655,309.1,1.1,1,2020-01-12,11:50,A,59,6.0NRT,279.5,14.8,D,1.1,1.4236985803308055,3.0187496472727946
Spain,38.803,-6.823,306.8,1,1,2020-01-12,13:25,A,64,6.0NRT,287.5,8.2,D,1.0,0.4500421966415138,3.898966847274721
Spain,38.826,-6.621,301.2,1,1,2020-01-12,13:25,A,46,6.0NRT,288.5,4.2,D,1.0,0.3469575911971674,3.7341420404717547
Spain,38.838,-6.435,302.2,1,1,2020-01-12,13:25,A,51,6.0NRT,289.7,4.8,D,1.0,0.3577081996805189,3.856957749212714
Spain,37.49,-6.23,301.3,1,1,2020-01-12,13:25,A,44,6.0NRT,290.7,3.5,D,1.0,0.2956769366938241,3.94299930332464
Portugal,40.344,-7.679,310.9,1.1,1,2020-01-12,13:25,A,71,6.0NRT,285.2,13.8,D,1.1,0.6972834418394158,3.817598212283441
Spain,43.25,-4.679,317.6,1.1,1,2020-01-12,13:30,A,75,6.0NRT,287.1,18.9,D,1.1,0.9327595605627002,4.102057073728156
Romania,44.877,29.529,329,1.4,1.2,2020-01-12,19:35,T,79,6.0NRT,270.5,50.3,N,1.68,2.991196199865035,3.0322398202556298
Romania,44.878,29.517,319.8,1.4,1.2,2020-01-12,19:35,T,77,6.0NRT,268.8,35.1,N,1.68,2.799444581127475,2.4686479233314373
Ukraine,48.167,30.613,302.1,1.1,1,2020-01-12,19:35,T,46,6.0NRT,268.1,12.4,N,1.1,1.5303145139466143,1.8717769398830586
Romania,44.884,29.509,300.3,1.4,1.2,2020-01-12,19:35,T,5,6.0NRT,267.6,13.4,N,1.68,2.4261380780362547,1.5175414855183758
North Macedonia,41.444,21.95,317.3,1,1,2020-01-21,00:35,A,95,6.0NRT,270.4,21.5,N,1.0,1.465674024729758,3.4505167557448018
North Macedonia,41.446,21.938,322.2,1,1,2020-01-21,00:35,A,100,6.0NRT,269.4,26.3,N,1.0,1.5666627922601346,3.595047070508951
United Kingdom,51.565,-3.766,305.2,1.2,1.1,2020-01-21,02:15,A,63,6.0NRT,275.3,14.2,N,1.32,1.6463754925608918,2.5595056098743396
Italy,41.337,15.272,304,1,1,2020-01-21,10:00,T,54,6.0NRT,281.4,8.3,D,1.0,0.9768209426970622,3.4157109652998865
North Macedonia,41.446,21.944,305.4,2.1,1.4,2020-01-21,10:00,T,61,6.0NRT,277.6,30.6,D,2.94,3.863271527722967,2.3381307971887084
Ukraine,51.031,28.165,307,2.3,1.5,2020-01-21,10:00,T,65,6.0NRT,275.6,38.4,D,3.4499999999999997,4.881848803247743,1.6754312335816108
Bulgaria,43.681,25.17,300.7,2.8,1.6,2020-01-21,10:00,T,30,6.0NRT,272.6,34.2,D,4.4799999999999995,5.447753552738014,1.170855185207845
Germany,52.156,10.407,306,1.6,1.2,2020-01-21,10:00,T,62,6.0NRT,276.5,20.7,D,1.92,2.695757158873374,2.2217634465148315
Germany,52.156,10.414,301.1,1.6,1.2,2020-01-21,10:00,T,44,6.0NRT,276.1,16.4,D,1.92,2.6085788663761473,1.9846823599885783
Algeria,35.306,7.09,314.4,1.4,1.2,2020-01-21,10:05,T,75,6.0NRT,283,25,D,1.68,2.025327705276883,3.8320750977520532
Greece,41.083,23.31,302.1,1.1,1.1,2020-01-21,11:40,A,51,6.0NRT,281.7,8.4,D,1.2100000000000002,1.5212869977767745,3.1704482524680566
Greece,40.565,22.735,301.4,1.1,1,2020-01-21,11:40,A,35,6.0NRT,283,6.9,D,1.1,1.1277981523461231,3.381055086847835
Greece,41.078,23.303,301.5,1.1,1.1,2020-01-21,11:40,A,47,6.0NRT,281.2,7.1,D,1.2100000000000002,1.5101595048033487,3.104869396019661
Greece,40.563,22.723,300.2,1.1,1,2020-01-21,11:40,A,30,6.0NRT,283.1,6.2,D,1.1,1.1063149476781382,3.339304624603114
Portugal,41.906,-8.399,303.5,1.1,1,2020-01-21,11:40,T,56,6.0NRT,281.4,9.5,D,1.1,0.7117475221646881,3.275393411748186
United Kingdom,51.566,-3.769,312.8,1.1,1.1,2020-01-21,11:40,T,55,6.0NRT,279.5,17.8,D,1.2100000000000002,1.5901411273572523,2.9869945444860324
Bulgaria,42.218,24.484,305.6,1.3,1.1,2020-01-21,11:45,A,62,6.0NRT,274.7,13.4,D,1.4300000000000002,1.9299634890581159,2.713246943971258
Bulgaria,42.22,24.491,304.5,1.3,1.1,2020-01-21,11:45,A,59,6.0NRT,274.2,12.4,D,1.4300000000000002,1.9136925377753842,2.6314994256341238
North Macedonia,41.439,21.941,303.8,1,1,2020-01-21,11:45,A,57,6.0NRT,281.9,8.8,D,1.0,1.0781258093509614,3.410259024306152
Romania,43.714,24.243,305.1,1.3,1.1,2020-01-21,11:45,A,60,6.0NRT,279.5,13.6,D,1.4300000000000002,1.9233258958680528,2.96021362082028
Germany,52.148,10.391,301.9,1.3,1.1,2020-01-21,11:45,A,50,6.0NRT,277.6,13,D,1.4300000000000002,1.902354214301358,2.3231505827068912
Germany,52.152,10.41,304.9,1.3,1.1,2020-01-21,11:45,A,60,6.0NRT,278.2,15.8,D,1.4300000000000002,1.9541740047308096,2.493796756237275
Ukraine,51.862,25.179,302.9,1.9,1.3,2020-01-21,11:45,A,47,6.0NRT,277,21.3,D,2.4699999999999998,3.559571387584958,1.8676680611272785
Ukraine,50.655,24.439,307.8,1.7,1.3,2020-01-21,11:45,A,66,6.0NRT,272.4,25,D,2.21,3.41153261819556,1.8988933009856972
Czechia,49.68,18.659,305.6,1,1,2020-01-21,11:45,A,54,6.0NRT,276.2,11.2,D,1.0,1.3409837806993101,2.735040767977589
Romania,47.27,27.395,307.5,2.1,1.4,2020-01-21,11:45,A,65,6.0NRT,280.4,32.8,D,2.94,4.128695998647272,2.333187298354413
Romania,47.272,27.4,310.9,2.1,1.4,2020-01-21,11:45,A,71,6.0NRT,280.2,40.1,D,2.94,4.214707737460091,2.497018576083887
Romania,45.276,29.502,340.5,2.7,1.6,2020-01-21,11:45,A,90,6.0NRT,279.7,196,D,4.32,6.751808441285402,4.248428956221116
Romania,45.262,29.503,376.8,2.7,1.6,2020-01-21,11:45,A,94,6.0NRT,283.1,597.2,D,4.32,9.228326450186314,8.792051580960154
Romania,45.264,29.537,348.1,2.7,1.6,2020-01-21,11:45,A,94,6.0NRT,276.8,253.9,D,4.32,7.170338388120264,4.757207852006922
Romania,45.259,29.508,357.1,2.7,1.6,2020-01-21,11:45,A,93,6.0NRT,281.1,337.3,D,4.32,7.676003268994416,6.001336822407042
Romania,45.261,29.542,322,2.7,1.6,2020-01-21,11:45,A,54,6.0NRT,275.9,88.1,D,4.32,5.985924142077192,2.512533344105653
Romania,44.436,22.666,300.3,1.2,1.1,2020-01-21,11:45,A,0,6.0NRT,267.7,10.5,D,1.32,1.817126864480392,1.9638405700102899
Romania,43.891,23.343,308.5,1.2,1.1,2020-01-21,11:45,A,67,6.0NRT,279.2,15.2,D,1.32,1.8586552274499373,3.110832245013728
Romania,43.713,24.227,341.1,1.3,1.1,2020-01-21,11:45,A,92,6.0NRT,281.8,72.5,D,1.4300000000000002,2.705133361360475,4.862041102884345
Norway,57.188,1.901,310.8,2.1,1.4,2020-01-21,11:50,A,41,6.0NRT,278.5,40.2,D,2.94,4.0903622259015995,1.9120403846441685
Portugal,38.013,-7.727,301.6,1.3,1.1,2020-01-21,13:20,A,43,6.0NRT,282.8,7.6,D,1.4300000000000002,1.1272597605067771,3.198776395777946
United Kingdom,56.788,-2.912,305.9,1.5,1.2,2020-01-21,13:25,A,62,6.0NRT,280.8,19,D,1.7999999999999998,2.438368798850293,2.2522993991636477
Romania,45.052,26.475,301.7,2.3,1.5,2020-01-21,19:30,T,44,6.0NRT,271.7,33.4,N,3.4499999999999997,4.582796716733715,1.230099403403186
Germany,51.368,6.701,324.5,1,1,2020-01-21,21:10,T,100,6.0NRT,273.5,30,N,1.0,1.5411155890181971,3.0797183027191486
Germany,52.149,10.398,300.9,1,1,2020-01-21,21:10,T,32,6.0NRT,271.9,9.2,N,1.0,1.2001742204146315,1.9289661721251083
Romania,45.228,29.074,300.6,1.8,1.3,2020-01-21,23:40,A,30,6.0NRT,272.5,22.2,N,2.3400000000000003,3.2878564547396874,1.5599111975616442
Germany,49.25,6.858,306,1.1,1.1,2020-02-05,01:30,A,66,6.0NRT,274.5,15.1,N,1.2100000000000002,1.78437894691861,2.7979946353679876
Germany,52.161,10.409,300.5,1,1,2020-02-05,01:30,A,30,6.0NRT,271.7,9.4,N,1.0,1.3866547180293094,2.419591301403633
Belgium,51.178,3.817,301,1.6,1.2,2020-02-05,01:30,A,37,6.0NRT,276.7,18,N,1.92,2.623300608337881,2.341683142556481
France,41.837,9.31,312,1,1,2020-02-05,01:30,A,77,6.0NRT,282.3,14.7,N,1.0,1.1794942997409663,4.058080220415843
France,43.448,4.902,310.3,1.1,1.1,2020-02-05,01:30,A,80,6.0NRT,278.9,17.4,N,1.2100000000000002,1.624772765923353,3.5270282884175663
France,41.839,9.297,341.7,1,1,2020-02-05,01:30,A,100,6.0NRT,283.5,52.7,N,1.0,1.7776343085524478,5.499983499696949
Turkey,37.573,32.609,319.8,2.7,1.6,2020-02-05,09:20,T,66,6.0NRT,283.7,74.6,D,4.32,5.784093068710584,3.3468175849770265
Germany,52.154,10.418,301.8,1.5,1.2,2020-02-05,10:55,T,43,6.0NRT,273.8,13.1,D,1.7999999999999998,2.622067811924979,1.935392855971617
France,41.855,9.295,314.5,2.5,1.5,2020-02-05,10:55,T,46,6.0NRT,284,58.4,N,3.75,4.791995897108009,3.0320100044880607
France,43.442,4.904,300.3,1.3,1.1,2020-02-05,10:55,T,0,6.0NRT,284.7,8.4,D,1.4300000000000002,1.5843728814937335,3.198580395588735
Germany,51.496,6.741,300.8,1.1,1.1,2020-02-05,10:55,T,22,6.0NRT,279.1,7.3,D,1.2100000000000002,1.6625084182092897,2.5602326066492944
Germany,52.159,10.398,310.5,1.4,1.2,2020-02-05,10:55,T,66,6.0NRT,274.5,22.6,D,1.68,2.672883695810862,2.414173364751293
Turkey,38.447,33.023,300.5,1,1,2020-02-05,11:00,A,32,6.0NRT,287.3,4.5,D,1.0,1.1838257114902437,3.8728590114283943
Turkey,38.376,33.046,320.3,1,1,2020-02-05,11:00,A,75,6.0NRT,286.8,18,D,1.0,1.5328498004661262,4.659712805403822
Turkey,38.312,33.042,330.9,1,1,2020-02-05,11:00,A,82,6.0NRT,282,32.1,D,1.0,1.7895765276622506,4.8219810763558675
Turkey,38.672,31.123,318.1,1,1,2020-02-05,11:00,A,74,6.0NRT,294.7,13.6,D,1.0,1.3927751094221617,5.074923573268467
Belarus,52.844,29.982,300.5,1.1,1,2020-02-05,11:00,A,37,6.0NRT,273.3,10.1,D,1.1,1.7957985237759315,2.2700453372798113
Turkey,38.674,31.135,327,1,1,2020-02-05,11:00,A,64,6.0NRT,292.8,22.7,D,1.0,1.579283906068992,5.334644035454552
Turkey,37.855,29.12,334.8,1.2,1.1,2020-02-05,11:00,A,89,6.0NRT,292.5,43,D,1.32,2.3047292369123236,5.5568494139155025
Turkey,37.857,29.133,305.3,1.2,1.1,2020-02-05,11:00,A,61,6.0NRT,291.7,6.1,D,1.32,1.711743896815161,4.157707681868592
Turkey,37.828,29.161,302.5,1.2,1.1,2020-02-05,11:00,A,53,6.0NRT,291.5,4.1,D,1.32,1.663538487469625,4.028910999177111
Algeria,35.808,-0.25,313.8,1.1,1,2020-02-05,11:00,T,56,6.0NRT,291.3,11.5,D,1.1,0.8681442327965132,4.718953794577693
Algeria,35.81,-0.262,305.5,1.1,1,2020-02-05,11:00,T,46,6.0NRT,290.7,5.6,D,1.1,0.7263819081582596,4.332910021749456
Algeria,35.812,-0.273,306.1,1.1,1,2020-02-05,11:00,T,20,6.0NRT,290.7,5.1,D,1.1,0.7322479451463466,4.350814988067742
Spain,41.066,0.619,304.8,1,1,2020-02-05,11:00,T,60,6.0NRT,286.1,7.7,D,1.0,0.8139257306002421,3.8212041163293944
Spain,41.479,-1.354,300.4,1,1,2020-02-05,11:00,T,36,6.0NRT,286.5,4.5,D,1.0,0.7120562529802592,3.645162468620684
Spain,41.492,0.387,300.7,1,1,2020-02-05,11:00,T,41,6.0NRT,285.8,5,D,1.0,0.7533100729943745,3.6128891208170444
Spain,42.158,-1.6,301.2,1,1,2020-02-05,11:00,T,46,6.0NRT,283.7,6.4,D,1.0,0.770664848439016,3.4657570881050113
Spain,42.217,0.79,314.5,1,1,2020-02-05,11:00,T,75,6.0NRT,282.7,16.2,D,1.0,1.0560053830005456,3.95187506517416
France,41.86,9.289,314.4,2.5,1.5,2020-02-05,11:00,T,61,6.0NRT,282.4,60,D,3.75,4.811245177540412,2.9283304157344965
Algeria,35.806,-0.267,307,2.4,1.5,2020-02-05,12:35,A,49,6.0NRT,290.5,21.5,D,3.5999999999999996,4.003315683013032,3.1963494886936807
Algeria,36.195,5.142,308.5,1.2,1.1,2020-02-05,12:35,A,67,6.0NRT,286.1,10.7,D,1.32,1.3798600874924989,3.936769419532423
Austria,48.277,14.332,310.1,1.5,1.2,2020-02-05,20:25,T,79,6.0NRT,273.5,26.5,N,1.7999999999999998,2.728348385197961,2.2805245775590177
Austria,48.278,14.325,301.1,1.5,1.2,2020-02-05,20:25,T,37,6.0NRT,272.5,17.6,N,1.7999999999999998,2.5651047770012934,1.8192979510332765
Algeria,35.814,-0.273,324.7,1,1,2020-02-05,22:00,T,100,6.0NRT,285.8,26.2,N,1.0,0.9863741447769606,4.647156308100401
Algeria,35.808,-0.254,319.1,1,1,2020-02-05,22:00,T,98,6.0NRT,284.6,20,N,1.0,0.8863929366717545,4.315847255281469
United Kingdom,51.573,-3.769,303.6,1,1,2019-12-18,02:25,A,56,6.0NRT,276.6,10.4,N,1.0,0.7583289665644353,2.5948947722713145
Bulgaria,42.855,26.416,302.9,2.4,1.5,2019-12-18,08:35,T,52,6.0NRT,290.5,20.9,D,3.5999999999999996,4.207492435582392,2.576271986264787
Sweden,65.566,22.226,347.2,1,1,2019-12-18,10:05,T,100,6.0NRT,265.9,0,D,1.0,2.20245804400748,2.6020794114530625
Germany,51.484,6.71,304.4,1.6,1.3,2019-12-18,10:10,T,0,6.0NRT,280.5,19.9,D,2.08,2.630812162549705,2.1303314866780427
Ukraine,49.506,23.694,321.3,2.2,1.4,2019-12-18,10:10,T,76,6.0NRT,274.2,69.6,D,3.08,4.410844184025271,2.380678995071822
Ukraine,49.499,23.722,327.5,2.2,1.4,2019-12-18,10:10,T,85,6.0NRT,275.1,91.9,D,3.08,4.602066616814843,2.833896395770303
Ukraine,49.327,23.578,303.7,2.2,1.4,2019-12-18,10:10,T,53,6.0NRT,276.5,25.4,D,3.08,3.917273859267371,1.578992962902642
Ukraine,49.498,23.716,316,2.1,1.4,2019-12-18,11:55,A,56,6.0NRT,286.1,41.5,D,2.94,3.980474505563596,2.803114143008072
Ukraine,49.336,23.57,305.2,2.1,1.4,2019-12-18,11:55,A,53,6.0NRT,285.9,21.6,D,2.94,3.7238300925851773,2.256588535340003
Ukraine,49.311,23.573,303.9,2.1,1.4,2019-12-18,11:55,A,28,6.0NRT,284.7,17.9,D,2.94,3.6961777100911863,2.100535785231169
Ukraine,49.323,23.409,325.6,2,1.4,2019-12-18,11:55,A,84,6.0NRT,286.5,67.1,D,2.8,4.116579863737802,3.4216895418942936
Ukraine,49.334,23.578,319.8,2.1,1.4,2019-12-18,11:55,A,75,6.0NRT,286.1,52.4,D,2.94,4.081352174011323,3.0292173988014675
Ukraine,49.273,23.819,301,2.1,1.4,2019-12-18,11:55,A,43,6.0NRT,284.2,16.9,D,2.94,3.657271118462634,1.9555894286539248
Austria,48.273,14.33,306,1,1,2019-12-18,11:55,A,63,6.0NRT,282.9,10.1,D,1.0,0.9082098875261102,3.0666824465399287
Austria,48.275,14.343,304,1,1,2019-12-18,11:55,A,50,6.0NRT,280.9,8.8,D,1.0,0.8900039829595976,2.847037854041099
Bulgaria,43.101,24.484,307.8,2,1.4,2019-12-18,11:55,A,66,6.0NRT,293,19.6,D,2.8,3.41836814562678,3.1443473854894877
Bulgaria,43.103,24.508,302.5,2,1.4,2019-12-18,11:55,A,53,6.0NRT,292.4,11.2,D,2.8,3.3071424590296385,2.8483631215977514
Ukraine,49.848,24.19,300.6,2.2,1.5,2019-12-18,11:55,A,39,6.0NRT,284.3,20.2,D,3.3000000000000003,4.144416136903488,1.7671848337879852
Ukraine,49.747,23.167,306.4,2,1.4,2019-12-18,11:55,A,64,6.0NRT,284.2,25.2,D,2.8,3.664128301510345,2.236441144386581
Ukraine,49.746,23.172,306.9,2,1.4,2019-12-18,11:55,A,64,6.0NRT,284.2,25.9,D,2.8,3.6747172371316816,2.2598283715044456
Ukraine,49.566,23.552,304.5,2.1,1.4,2019-12-18,11:55,A,59,6.0NRT,285.5,22.1,D,2.94,3.725881008801254,2.1973199327063604
Ukraine,49.537,23.499,339.7,2.1,1.4,2019-12-18,11:55,A,92,6.0NRT,287.5,125.6,D,2.94,4.718862627199973,4.383622625147031
Ukraine,49.539,23.527,342.1,2.1,1.4,2019-12-18,11:55,A,93,6.0NRT,287.6,136.5,D,2.94,4.806571621801442,4.558731154826657
Ukraine,49.522,23.472,301.7,2,1.4,2019-12-18,11:55,A,49,6.0NRT,284.7,16.8,D,2.8,3.5506342805002586,2.0480679513760807
Ukraine,49.524,23.501,300.9,2.1,1.4,2019-12-18,11:55,A,43,6.0NRT,285,15.6,D,2.94,3.6448100859744224,1.9858355572940816
Ukraine,49.512,23.706,343,2.1,1.4,2019-12-18,11:55,A,85,6.0NRT,287.5,138.7,D,2.94,4.833179159467512,4.60225944848472
Ukraine,49.509,23.685,325,2.1,1.4,2019-12-18,11:55,A,62,6.0NRT,286.9,64.5,D,2.94,4.215062500025223,3.355266708761361
Ukraine,49.511,23.714,338.3,2.1,1.4,2019-12-18,11:55,A,91,6.0NRT,287.2,118.3,D,2.94,4.668067141697769,4.259177054223393
Ukraine,49.451,23.577,325.3,2.1,1.4,2019-12-18,11:55,A,84,6.0NRT,285.8,72.4,D,2.94,4.264034282144808,3.351965104169932
Ukraine,49.325,23.4,324.3,2,1.4,2019-12-18,11:55,A,83,6.0NRT,286.5,67.2,D,2.8,4.098629728704999,3.375243264437472
Ukraine,49.327,23.428,302.6,2,1.4,2019-12-18,11:55,A,53,6.0NRT,285.5,18.2,D,2.8,3.5575718461879804,2.154638275048685
Germany,51.365,6.706,303.2,1.5,1.2,2019-12-18,12:00,A,42,6.0NRT,281.9,15.2,D,1.7999999999999998,2.1142384271259482,2.293147915708089
Belgium,51.173,3.805,307.4,1,1,2019-12-18,21:25,T,71,6.0NRT,278.5,12.1,N,1.0,0.8490378061117787,2.481399402661723
Germany,51.368,6.708,336.7,1,1,2019-12-18,21:25,T,100,6.0NRT,280.4,42.9,N,1.0,1.453282803472014,3.8976658563499855
Germany,51.366,6.694,310.1,1,1,2019-12-18,21:25,T,79,6.0NRT,278.2,13.9,N,1.0,0.9512662609614257,2.5665036396477743
Germany,51.492,6.741,302.6,1,1,2019-12-18,21:25,T,28,6.0NRT,278.9,8.2,N,1.0,0.8157220823413367,2.294846659179324
Germany,51.489,6.713,300.5,1,1,2019-12-18,21:25,T,26,6.0NRT,279.5,7.4,N,1.0,0.7766896012345825,2.2541263742162854
Germany,51.487,6.698,300.1,1,1,2019-12-18,21:25,T,6,6.0NRT,278.9,6.9,N,1.0,0.7731228648115149,2.1947525698442645
Belgium,51.164,3.809,305.7,1,1,2019-12-18,21:25,T,65,6.0NRT,277.3,11,N,1.0,0.8291149502099768,2.329556575734115
Ukraine,48.169,30.627,301.3,1.2,1.1,2019-12-18,23:50,A,40,6.0NRT,273.8,12.5,N,1.32,1.7165016543858465,1.8218721741631116
Algeria,36.615,3.046,307.7,1.4,1.2,2019-12-22,02:05,A,72,6.0NRT,289.1,15.5,N,1.68,1.5978727372734267,3.885810443669651
Algeria,35.816,-0.271,310.8,1.1,1,2019-12-22,02:05,A,81,6.0NRT,288.6,12.9,N,1.1,0.5328045756356201,4.38190311334799
Algeria,35.814,-0.259,305.3,1.1,1,2019-12-22,02:05,A,64,6.0NRT,288.3,8.9,N,1.1,0.43785812758297227,4.1322888311482115
Algeria,35.143,7.226,301.1,2.2,1.4,2019-12-22,09:50,T,44,6.0NRT,286,15.4,D,3.08,3.1178896095348523,2.7009534448060775
Spain,37.276,-7.254,300.2,1.1,1,2019-12-22,11:30,T,32,6.0NRT,289,4,D,1.1,0.2287001757312601,3.6793135964386323
Algeria,35.809,-0.259,306.2,2.7,1.6,2019-12-22,11:30,T,47,6.0NRT,290.7,27,D,4.32,4.349475471830383,2.725867749387465
Moldova Republic of,47.416,28.243,300.2,1.6,1.3,2019-12-22,11:30,A,32,6.0NRT,286.5,10.7,D,2.08,2.7411805602105375,2.516054903395915
Turkey,40.275,27.394,308.6,1.2,1.1,2019-12-22,11:30,A,67,6.0NRT,289.6,11.6,D,1.32,1.4868699742069313,3.8046149758533834
Turkey,40.16,28.498,367.8,1.4,1.2,2019-12-22,11:30,A,87,6.0NRT,294.8,170.1,D,1.68,3.6505728370986836,7.270411169374173
Turkey,40.162,28.514,389,1.4,1.2,2019-12-22,11:30,A,65,6.0NRT,290.1,303.4,D,1.68,4.6501689205184,8.710317996357539
Turkey,40.15,28.5,333,1.4,1.2,2019-12-22,11:30,A,78,6.0NRT,290,48.7,D,1.68,2.595136804595799,4.7742909591918865
Turkey,40.152,28.516,342.8,1.4,1.2,2019-12-22,11:30,A,81,6.0NRT,279.1,72.6,D,1.68,2.940884974046174,4.558720709101822
